date,market,variety,origin,method,unit_kg,qty_kg,qty_total_kg,high_yen,mid_yen,low_yen,high_yen_per_kg,mid_yen_per_kg,low_yen_per_kg
2026-08-10,大田,ピオーネ,山梨,相対,0.4,120087.0,122283.0,648.0,540.0,486.0,1620,1350,1215
2026-08-10,大田,ピオーネ,岡山,相対,5.0,120087.0,122283.0,12960.0,10692.0,9720.0,2592,2138,1944
2026-08-10,大田,巨峰,各地,せり・入札,0.35,825.0,122283.0,378.0,302.0,270.0,1080,863,771
2026-08-10,大田,巨峰,各地,相対,0.35,120087.0,122283.0,540.0,,378.0,1543,,1080
2026-08-10,大田,巨峰,山梨,せり・入札,5.0,825.0,122283.0,4320.0,,3564.0,864,,713
2026-08-10,大田,巨峰,山梨,商物分離,5.0,1246.0,122283.0,8100.0,,,1620,,
2026-08-10,大田,巨峰,山梨,相対,5.0,120087.0,122283.0,8100.0,6480.0,2700.0,1620,1296,540
2026-08-10,大田,巨峰,長野,相対,0.35,120087.0,122283.0,756.0,,648.0,2160,,1851
2026-08-10,板橋,シャインマスカット,山梨,相対,5.0,3575.0,3800.0,12960.0,9180.0,8640.0,2592,1836,1728
2026-08-10,板橋,シャインマスカット,山梨,第三者販売,5.0,225.0,3800.0,9180.0,,,1836,,
2026-08-10,板橋,デラウェア,山形,相対,2.0,3575.0,3800.0,,1620.0,,,810,
2026-08-10,板橋,巨峰,山梨,相対,5.0,3575.0,3800.0,7020.0,,5940.0,1404,,1188
2026-08-10,淀橋,シャインマスカット,山梨,相対,5.0,18393.0,18393.0,17280.0,,12960.0,3456,,2592
2026-08-10,淀橋,シャインマスカット,長野,相対,5.0,18393.0,18393.0,19440.0,17280.0,16200.0,3888,3456,3240
2026-08-10,淀橋,デラウェア,山形,相対,2.0,18393.0,18393.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-10,淀橋,ピオーネ,山梨,相対,5.0,18393.0,18393.0,8640.0,,,1728,,
2026-08-10,淀橋,巨峰,山梨,相対,5.0,18393.0,18393.0,7560.0,,6480.0,1512,,1296
2026-08-10,淀橋,巨峰,長野,相対,0.35,18393.0,18393.0,810.0,,,2314,,
2026-08-10,葛西,デラウェア,各地,相対,2.0,2200.0,2200.0,,378.0,,,189,
2026-08-10,葛西,巨峰,各地,相対,0.35,2200.0,2200.0,,648.0,,,1851,
2026-08-10,豊島,デラウェア,山形,相対,2.0,1900.0,1900.0,1836.0,,1620.0,918,,810
2026-08-10,豊島,巨峰,山梨,相対,5.0,1900.0,1900.0,7236.0,7020.0,6480.0,1447,1404,1296
2026-08-10,豊洲,シャインマスカット,各地,相対,5.0,23203.0,30855.0,16740.0,14040.0,12960.0,3348,2808,2592
2026-08-10,豊洲,シャインマスカット,各地,第三者販売,5.0,7627.0,30855.0,15120.0,14040.0,11880.0,3024,2808,2376
2026-08-10,豊洲,シャインマスカット,山梨,商物分離,5.0,60.0,30855.0,12960.0,12960.0,,2592,2592,
2026-08-10,豊洲,シャインマスカット,山梨,相対,5.0,23203.0,30855.0,15120.0,12960.0,10800.0,3024,2592,2160
2026-08-10,豊洲,シャインマスカット,山梨,第三者販売,5.0,7627.0,30855.0,15120.0,14040.0,12960.0,3024,2808,2592
2026-08-10,豊洲,シャインマスカット,長野,相対,5.0,23203.0,30855.0,15660.0,15120.0,11880.0,3132,3024,2376
2026-08-10,豊洲,デラウェア,山形,相対,2.0,23203.0,30855.0,1728.0,1296.0,1080.0,864,648,540
2026-08-10,豊洲,デラウェア,山形,第三者販売,2.0,7627.0,30855.0,1944.0,,1728.0,972,,864
2026-08-10,豊洲,ピオーネ,各地,相対,5.0,23203.0,30855.0,,16200.0,,,3240,
2026-08-10,豊洲,ピオーネ,山梨,相対,0.4,23203.0,30855.0,648.0,,594.0,1620,,1485
2026-08-10,豊洲,ピオーネ,山梨,第三者販売,0.4,7627.0,30855.0,,594.0,,,1485,
2026-08-10,豊洲,ピオーネ,岡山,相対,5.0,23203.0,30855.0,9720.0,,6480.0,1944,,1296
2026-08-10,豊洲,巨峰,山梨,相対,5.0,23203.0,30855.0,7776.0,7020.0,6480.0,1555,1404,1296
2026-08-10,豊洲,巨峰,山梨,第三者販売,5.0,7627.0,30855.0,8100.0,7020.0,6912.0,1620,1404,1382
2026-08-10,豊洲,巨峰,長野,相対,0.35,23203.0,30855.0,594.0,,432.0,1697,,1234
2026-08-12,世田谷,巨峰,山梨,相対,5.0,700.0,700.0,6480.0,,,1296,,
2026-08-12,北足立,シャインマスカット,山梨,相対,5.0,10200.0,10200.0,,14040.0,,,2808,
2026-08-12,北足立,デラウェア,山形,相対,2.0,10200.0,10200.0,1944.0,1728.0,1080.0,972,864,540
2026-08-12,北足立,デラウェア,山梨,相対,2.0,10200.0,10200.0,,1944.0,,,972,
2026-08-12,北足立,巨峰,山梨,相対,5.0,10200.0,10200.0,,7020.0,,,1404,
2026-08-12,多摩NT,シャインマスカット,山梨,相対,5.0,4807.0,4807.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-12,多摩NT,シャインマスカット,長野,相対,5.0,4807.0,4807.0,16200.0,,,3240,,
2026-08-12,多摩NT,デラウェア,山形,相対,2.0,4807.0,4807.0,1944.0,1620.0,1296.0,972,810,648
2026-08-12,多摩NT,デラウェア,山梨,相対,2.0,4807.0,4807.0,1944.0,,,972,,
2026-08-12,多摩NT,巨峰,山梨,相対,5.0,4807.0,4807.0,7560.0,,,1512,,
2026-08-12,多摩NT,巨峰,長野,相対,0.35,4807.0,4807.0,756.0,,,2160,,
2026-08-12,大田,シャインマスカット,各地,相対,5.0,130765.0,133388.0,21600.0,11880.0,5400.0,4320,2376,1080
2026-08-12,大田,シャインマスカット,各地,第三者販売,5.0,94.0,133388.0,12960.0,10800.0,9720.0,2592,2160,1944
2026-08-12,大田,シャインマスカット,山梨,相対,5.0,130765.0,133388.0,20520.0,10800.0,5400.0,4104,2160,1080
2026-08-12,大田,シャインマスカット,長野,相対,5.0,130765.0,133388.0,19440.0,19440.0,9720.0,3888,3888,1944
2026-08-12,大田,デラウェア,山形,相対,2.0,130765.0,133388.0,1944.0,1620.0,1188.0,972,810,594
2026-08-12,大田,デラウェア,山梨,相対,2.0,130765.0,133388.0,2376.0,2160.0,1836.0,1188,1080,918
2026-08-12,大田,ピオーネ,各地,相対,5.0,130765.0,133388.0,8640.0,8640.0,7020.0,1728,1728,1404
2026-08-12,大田,ピオーネ,山梨,相対,0.4,130765.0,133388.0,648.0,540.0,486.0,1620,1350,1215
2026-08-12,大田,ピオーネ,岡山,相対,5.0,130765.0,133388.0,9720.0,,,1944,,
2026-08-12,大田,巨峰,各地,せり・入札,0.35,685.0,133388.0,378.0,324.0,,1080,926,
2026-08-12,大田,巨峰,各地,相対,0.35,130765.0,133388.0,594.0,,410.0,1697,,1171
2026-08-12,大田,巨峰,山梨,せり・入札,5.0,685.0,133388.0,5940.0,3240.0,,1188,648,
2026-08-12,大田,巨峰,山梨,商物分離,5.0,1844.0,133388.0,8100.0,,,1620,,
2026-08-12,大田,巨峰,山梨,相対,5.0,130765.0,133388.0,8100.0,6480.0,4320.0,1620,1296,864
2026-08-12,大田,巨峰,長野,相対,0.35,130765.0,133388.0,756.0,,648.0,2160,,1851
2026-08-12,板橋,シャインマスカット,山梨,相対,5.0,3300.0,3300.0,12960.0,9720.0,9180.0,2592,1944,1836
2026-08-12,板橋,デラウェア,山形,相対,2.0,3300.0,3300.0,,1620.0,,,810,
2026-08-12,板橋,巨峰,山梨,相対,5.0,3300.0,3300.0,7020.0,,5940.0,1404,,1188
2026-08-12,淀橋,シャインマスカット,山梨,相対,5.0,21236.0,21236.0,16200.0,,9720.0,3240,,1944
2026-08-12,淀橋,シャインマスカット,長野,相対,5.0,21236.0,21236.0,19440.0,17280.0,16200.0,3888,3456,3240
2026-08-12,淀橋,デラウェア,山形,相対,2.0,21236.0,21236.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-12,淀橋,ピオーネ,山梨,相対,5.0,21236.0,21236.0,8100.0,,,1620,,
2026-08-12,淀橋,巨峰,山梨,相対,5.0,21236.0,21236.0,7020.0,,5940.0,1404,,1188
2026-08-12,淀橋,巨峰,長野,相対,0.35,21236.0,21236.0,810.0,,,2314,,
2026-08-12,葛西,デラウェア,各地,相対,2.0,3700.0,3700.0,,378.0,,,189,
2026-08-12,葛西,巨峰,各地,相対,0.35,3700.0,3700.0,,648.0,,,1851,
2026-08-12,豊島,シャインマスカット,山梨,相対,5.0,1700.0,1700.0,11880.0,,,2376,,
2026-08-12,豊島,シャインマスカット,長野,相対,5.0,1700.0,1700.0,15120.0,,14040.0,3024,,2808
2026-08-12,豊島,巨峰,各地,相対,0.35,1700.0,1700.0,594.0,,572.0,1697,,1634
2026-08-12,豊島,巨峰,山梨,相対,5.0,1700.0,1700.0,7344.0,6480.0,5940.0,1469,1296,1188
2026-08-12,豊洲,シャインマスカット,各地,相対,5.0,27879.0,36116.0,15120.0,14040.0,9720.0,3024,2808,1944
2026-08-12,豊洲,シャインマスカット,各地,第三者販売,5.0,7830.0,36116.0,16200.0,,10800.0,3240,,2160
2026-08-12,豊洲,シャインマスカット,山梨,商物分離,5.0,250.0,36116.0,10800.0,,9720.0,2160,,1944
2026-08-12,豊洲,シャインマスカット,山梨,相対,5.0,27879.0,36116.0,12960.0,10800.0,8100.0,2592,2160,1620
2026-08-12,豊洲,シャインマスカット,山梨,第三者販売,5.0,7830.0,36116.0,14040.0,12960.0,10800.0,2808,2592,2160
2026-08-12,豊洲,シャインマスカット,長野,相対,5.0,27879.0,36116.0,14580.0,14040.0,12960.0,2916,2808,2592
2026-08-12,豊洲,シャインマスカット,長野,第三者販売,5.0,7830.0,36116.0,,14040.0,,,2808,
2026-08-12,豊洲,デラウェア,山形,相対,2.0,27879.0,36116.0,1728.0,,1512.0,864,,756
2026-08-12,豊洲,デラウェア,山形,第三者販売,2.0,7830.0,36116.0,1728.0,,1512.0,864,,756
2026-08-12,豊洲,ピオーネ,山梨,第三者販売,0.4,7830.0,36116.0,594.0,,540.0,1485,,1350
2026-08-12,豊洲,巨峰,山梨,せり・入札,5.0,202.0,36116.0,4860.0,,3780.0,972,,756
2026-08-12,豊洲,巨峰,山梨,相対,5.0,27879.0,36116.0,7776.0,7020.0,6912.0,1555,1404,1382
2026-08-12,豊洲,巨峰,山梨,第三者販売,5.0,7830.0,36116.0,8100.0,,6480.0,1620,,1296
2026-08-12,豊洲,巨峰,長野,相対,0.35,27879.0,36116.0,734.0,,648.0,2097,,1851
2026-08-13,世田谷,巨峰,山梨,相対,5.0,400.0,400.0,5940.0,,,1188,,
2026-08-13,北足立,シャインマスカット,山梨,相対,5.0,6500.0,6500.0,,14040.0,,,2808,
2026-08-13,北足立,デラウェア,山形,相対,2.0,6500.0,6500.0,378.0,324.0,270.0,189,162,135
2026-08-13,北足立,巨峰,山梨,相対,5.0,6500.0,6500.0,,7020.0,,,1404,
2026-08-13,多摩NT,シャインマスカット,山梨,相対,5.0,2095.0,2095.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-13,多摩NT,シャインマスカット,長野,相対,5.0,2095.0,2095.0,16200.0,,,3240,,
2026-08-13,多摩NT,デラウェア,山形,相対,2.0,2095.0,2095.0,1944.0,1620.0,1296.0,972,810,648
2026-08-13,多摩NT,デラウェア,山梨,相対,2.0,2095.0,2095.0,1944.0,,,972,,
2026-08-13,多摩NT,ピオーネ,山梨,相対,0.4,2095.0,2095.0,648.0,,,1620,,
2026-08-13,多摩NT,巨峰,山梨,相対,5.0,2095.0,2095.0,7560.0,,,1512,,
2026-08-13,多摩NT,巨峰,長野,相対,0.35,2095.0,2095.0,756.0,,,2160,,
2026-08-13,大田,シャインマスカット,各地,相対,5.0,87075.0,91132.0,24840.0,11880.0,7560.0,4968,2376,1512
2026-08-13,大田,シャインマスカット,山梨,せり・入札,5.0,734.0,91132.0,7020.0,,4860.0,1404,,972
2026-08-13,大田,シャインマスカット,山梨,相対,5.0,87075.0,91132.0,18360.0,10800.0,5400.0,3672,2160,1080
2026-08-13,大田,シャインマスカット,長野,相対,5.0,87075.0,91132.0,19440.0,19440.0,,3888,3888,
2026-08-13,大田,デラウェア,山形,相対,2.0,87075.0,91132.0,1944.0,1620.0,1080.0,972,810,540
2026-08-13,大田,デラウェア,山梨,相対,2.0,87075.0,91132.0,2376.0,2160.0,1836.0,1188,1080,918
2026-08-13,大田,ピオーネ,各地,相対,5.0,87075.0,91132.0,15120.0,15120.0,2700.0,3024,3024,540
2026-08-13,大田,ピオーネ,山梨,商物分離,0.4,3305.0,91132.0,594.0,,,1485,,
2026-08-13,大田,ピオーネ,山梨,相対,0.4,87075.0,91132.0,594.0,540.0,432.0,1485,1350,1080
2026-08-13,大田,ピオーネ,岡山,相対,5.0,87075.0,91132.0,9720.0,,,1944,,
2026-08-13,大田,巨峰,各地,相対,0.35,87075.0,91132.0,486.0,,410.0,1389,,1171
2026-08-13,大田,巨峰,山梨,商物分離,5.0,3305.0,91132.0,8100.0,7744.0,7020.0,1620,1549,1404
2026-08-13,大田,巨峰,山梨,相対,5.0,87075.0,91132.0,8640.0,6480.0,3240.0,1728,1296,648
2026-08-13,大田,巨峰,長野,相対,0.35,87075.0,91132.0,756.0,,648.0,2160,,1851
2026-08-13,板橋,シャインマスカット,山梨,相対,5.0,2300.0,2300.0,12960.0,8640.0,8100.0,2592,1728,1620
2026-08-13,板橋,巨峰,山梨,相対,5.0,2300.0,2300.0,7020.0,,,1404,,
2026-08-13,淀橋,シャインマスカット,山梨,相対,5.0,17288.0,17288.0,16200.0,,9720.0,3240,,1944
2026-08-13,淀橋,シャインマスカット,長野,相対,5.0,17288.0,17288.0,16200.0,,14040.0,3240,,2808
2026-08-13,淀橋,デラウェア,山形,相対,2.0,17288.0,17288.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-13,淀橋,ピオーネ,山梨,相対,5.0,17288.0,17288.0,8100.0,,,1620,,
2026-08-13,淀橋,巨峰,山梨,相対,5.0,17288.0,17288.0,7020.0,,5940.0,1404,,1188
2026-08-13,淀橋,巨峰,長野,相対,0.35,17288.0,17288.0,756.0,,,2160,,
2026-08-13,葛西,デラウェア,各地,相対,2.0,2700.0,2700.0,,378.0,,,189,
2026-08-13,葛西,巨峰,各地,相対,0.35,2700.0,2700.0,,648.0,,,1851,
2026-08-13,豊島,シャインマスカット,山梨,相対,5.0,1600.0,1600.0,10800.0,,9720.0,2160,,1944
2026-08-13,豊島,シャインマスカット,長野,相対,5.0,1600.0,1600.0,15120.0,,14040.0,3024,,2808
2026-08-13,豊島,巨峰,各地,相対,0.35,1600.0,1600.0,594.0,,572.0,1697,,1634
2026-08-13,豊島,巨峰,山梨,相対,5.0,1600.0,1600.0,7344.0,,6480.0,1469,,1296
2026-08-13,豊洲,シャインマスカット,各地,相対,5.0,18004.0,22405.0,16740.0,12960.0,9720.0,3348,2592,1944
2026-08-13,豊洲,シャインマスカット,各地,第三者販売,5.0,4304.0,22405.0,21600.0,,9720.0,4320,,1944
2026-08-13,豊洲,シャインマスカット,山梨,相対,5.0,18004.0,22405.0,12960.0,10800.0,9720.0,2592,2160,1944
2026-08-13,豊洲,シャインマスカット,山梨,第三者販売,5.0,4304.0,22405.0,10800.0,,9720.0,2160,,1944
2026-08-13,豊洲,シャインマスカット,長野,相対,5.0,18004.0,22405.0,14580.0,14040.0,11880.0,2916,2808,2376
2026-08-13,豊洲,シャインマスカット,長野,第三者販売,5.0,4304.0,22405.0,14580.0,,14040.0,2916,,2808
2026-08-13,豊洲,デラウェア,山形,相対,2.0,18004.0,22405.0,1728.0,1512.0,1080.0,864,756,540
2026-08-13,豊洲,デラウェア,山形,第三者販売,2.0,4304.0,22405.0,1944.0,,1728.0,972,,864
2026-08-13,豊洲,ピオーネ,各地,相対,5.0,18004.0,22405.0,,5400.0,,,1080,
2026-08-13,豊洲,ピオーネ,山梨,相対,0.4,18004.0,22405.0,648.0,,594.0,1620,,1485
2026-08-13,豊洲,ピオーネ,岡山,相対,5.0,18004.0,22405.0,,7560.0,,,1512,
2026-08-13,豊洲,巨峰,山梨,せり・入札,5.0,97.0,22405.0,,5940.0,,,1188,
2026-08-13,豊洲,巨峰,山梨,相対,5.0,18004.0,22405.0,7776.0,7020.0,6480.0,1555,1404,1296
2026-08-13,豊洲,巨峰,山梨,第三者販売,5.0,4304.0,22405.0,7776.0,7020.0,6480.0,1555,1404,1296
2026-08-13,豊洲,巨峰,長野,相対,0.35,18004.0,22405.0,734.0,,648.0,2097,,1851
2026-08-17,世田谷,シャインマスカット,山梨,相対,5.0,700.0,700.0,10800.0,,,2160,,
2026-08-17,世田谷,巨峰,山梨,相対,5.0,700.0,700.0,,5400.0,,,1080,
2026-08-17,北足立,シャインマスカット,山梨,相対,5.0,5100.0,5100.0,11880.0,,,2376,,
2026-08-17,北足立,デラウェア,山形,相対,2.0,5100.0,5100.0,1944.0,1728.0,1080.0,972,864,540
2026-08-17,北足立,デラウェア,山梨,相対,2.0,5100.0,5100.0,1944.0,,,972,,
2026-08-17,北足立,巨峰,山梨,相対,5.0,5100.0,5100.0,7020.0,,,1404,,
2026-08-17,多摩NT,シャインマスカット,山梨,相対,5.0,1373.0,1373.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-17,多摩NT,シャインマスカット,長野,相対,5.0,1373.0,1373.0,16200.0,,,3240,,
2026-08-17,多摩NT,デラウェア,山形,相対,2.0,1373.0,1373.0,1944.0,1620.0,1296.0,972,810,648
2026-08-17,多摩NT,デラウェア,山梨,相対,2.0,1373.0,1373.0,1944.0,,,972,,
2026-08-17,多摩NT,巨峰,山梨,相対,5.0,1373.0,1373.0,7560.0,,,1512,,
2026-08-17,多摩NT,巨峰,長野,相対,0.35,1373.0,1373.0,756.0,,,2160,,
2026-08-17,大田,シャインマスカット,各地,相対,5.0,94096.0,97796.0,19440.0,10800.0,6480.0,3888,2160,1296
2026-08-17,大田,シャインマスカット,山梨,せり・入札,5.0,988.0,97796.0,8100.0,,7560.0,1620,,1512
2026-08-17,大田,シャインマスカット,山梨,商物分離,5.0,2584.0,97796.0,14040.0,,,2808,,
2026-08-17,大田,シャインマスカット,山梨,相対,5.0,94096.0,97796.0,20520.0,9720.0,4320.0,4104,1944,864
2026-08-17,大田,シャインマスカット,長野,相対,5.0,94096.0,97796.0,16200.0,16200.0,7560.0,3240,3240,1512
2026-08-17,大田,デラウェア,山形,相対,2.0,94096.0,97796.0,1836.0,1512.0,1296.0,918,756,648
2026-08-17,大田,デラウェア,山梨,相対,2.0,94096.0,97796.0,2376.0,2160.0,1620.0,1188,1080,810
2026-08-17,大田,ピオーネ,各地,相対,5.0,94096.0,97796.0,8640.0,8640.0,5076.0,1728,1728,1015
2026-08-17,大田,ピオーネ,山梨,相対,0.4,94096.0,97796.0,594.0,540.0,486.0,1485,1350,1215
2026-08-17,大田,ピオーネ,岡山,相対,5.0,94096.0,97796.0,8640.0,6588.0,6480.0,1728,1318,1296
2026-08-17,大田,巨峰,各地,相対,0.35,94096.0,97796.0,540.0,,410.0,1543,,1171
2026-08-17,大田,巨峰,山梨,せり・入札,5.0,988.0,97796.0,7020.0,5400.0,,1404,1080,
2026-08-17,大田,巨峰,山梨,相対,5.0,94096.0,97796.0,7020.0,6480.0,4320.0,1404,1296,864
2026-08-17,大田,巨峰,長野,相対,0.35,94096.0,97796.0,702.0,,594.0,2006,,1697
2026-08-17,板橋,シャインマスカット,山梨,相対,5.0,3370.0,3500.0,9720.0,9180.0,8100.0,1944,1836,1620
2026-08-17,板橋,シャインマスカット,山梨,第三者販売,5.0,130.0,3500.0,8100.0,,,1620,,
2026-08-17,板橋,巨峰,山梨,相対,5.0,3370.0,3500.0,7020.0,,6480.0,1404,,1296
2026-08-17,板橋,巨峰,山梨,第三者販売,5.0,130.0,3500.0,5940.0,,,1188,,
2026-08-17,淀橋,シャインマスカット,山梨,相対,5.0,13731.0,13731.0,12960.0,,8640.0,2592,,1728
2026-08-17,淀橋,シャインマスカット,長野,相対,5.0,13731.0,13731.0,14040.0,,12960.0,2808,,2592
2026-08-17,淀橋,デラウェア,山形,相対,2.0,13731.0,13731.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-17,淀橋,ピオーネ,山梨,相対,5.0,13731.0,13731.0,8100.0,,,1620,,
2026-08-17,淀橋,巨峰,山梨,相対,5.0,13731.0,13731.0,7020.0,,5940.0,1404,,1188
2026-08-17,淀橋,巨峰,長野,相対,0.35,13731.0,13731.0,756.0,,,2160,,
2026-08-17,葛西,デラウェア,各地,相対,2.0,1900.0,1900.0,,378.0,,,189,
2026-08-17,葛西,巨峰,各地,相対,0.35,1900.0,1900.0,,540.0,,,1543,
2026-08-17,豊島,シャインマスカット,山梨,相対,5.0,1700.0,1700.0,10800.0,,9720.0,2160,,1944
2026-08-17,豊島,シャインマスカット,長野,相対,5.0,1700.0,1700.0,15120.0,,14040.0,3024,,2808
2026-08-17,豊島,巨峰,各地,相対,0.35,1700.0,1700.0,594.0,,,1697,,
2026-08-17,豊島,巨峰,山梨,相対,5.0,1700.0,1700.0,6804.0,,,1361,,
2026-08-17,豊洲,シャインマスカット,各地,相対,5.0,19394.0,26038.0,10800.0,8640.0,6480.0,2160,1728,1296
2026-08-17,豊洲,シャインマスカット,各地,第三者販売,5.0,6276.0,26038.0,9720.0,,8640.0,1944,,1728
2026-08-17,豊洲,シャインマスカット,山梨,せり・入札,5.0,218.0,26038.0,,8100.0,,,1620,
2026-08-17,豊洲,シャインマスカット,山梨,相対,5.0,19394.0,26038.0,9720.0,8640.0,5940.0,1944,1728,1188
2026-08-17,豊洲,シャインマスカット,山梨,第三者販売,5.0,6276.0,26038.0,10800.0,8640.0,4320.0,2160,1728,864
2026-08-17,豊洲,シャインマスカット,長野,相対,5.0,19394.0,26038.0,14040.0,12960.0,10800.0,2808,2592,2160
2026-08-17,豊洲,シャインマスカット,長野,第三者販売,5.0,6276.0,26038.0,,14040.0,,,2808,
2026-08-17,豊洲,デラウェア,山形,相対,2.0,19394.0,26038.0,,1512.0,,,756,
2026-08-17,豊洲,デラウェア,山形,第三者販売,2.0,6276.0,26038.0,1728.0,1188.0,972.0,864,594,486
2026-08-17,豊洲,ピオーネ,山梨,相対,0.4,19394.0,26038.0,648.0,,594.0,1620,,1485
2026-08-17,豊洲,ピオーネ,山梨,第三者販売,0.4,6276.0,26038.0,594.0,,540.0,1485,,1350
2026-08-17,豊洲,巨峰,山梨,せり・入札,5.0,218.0,26038.0,6480.0,,5400.0,1296,,1080
2026-08-17,豊洲,巨峰,山梨,商物分離,5.0,150.0,26038.0,,6480.0,,,1296,
2026-08-17,豊洲,巨峰,山梨,相対,5.0,19394.0,26038.0,7020.0,6480.0,5940.0,1404,1296,1188
2026-08-17,豊洲,巨峰,山梨,第三者販売,5.0,6276.0,26038.0,7020.0,6480.0,5940.0,1404,1296,1188
2026-08-17,豊洲,巨峰,長野,相対,0.35,19394.0,26038.0,648.0,,400.0,1851,,1143
2026-08-18,世田谷,シャインマスカット,各地,相対,5.0,700.0,700.0,15120.0,,,3024,,
2026-08-18,世田谷,シャインマスカット,山梨,相対,5.0,700.0,700.0,10800.0,,,2160,,
2026-08-18,世田谷,巨峰,山梨,相対,5.0,700.0,700.0,,5400.0,,,1080,
2026-08-18,北足立,シャインマスカット,山梨,相対,5.0,8400.0,9200.0,11880.0,,,2376,,
2026-08-18,北足立,デラウェア,山形,商物分離,0.35,800.0,9200.0,378.0,356.0,324.0,1080,1017,926
2026-08-18,北足立,デラウェア,山形,相対,2.0,8400.0,9200.0,1944.0,1728.0,1080.0,972,864,540
2026-08-18,北足立,デラウェア,山梨,相対,2.0,8400.0,9200.0,1944.0,,,972,,
2026-08-18,北足立,巨峰,山梨,相対,5.0,8400.0,9200.0,7020.0,,,1404,,
2026-08-18,多摩NT,シャインマスカット,山梨,相対,5.0,768.0,768.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-18,多摩NT,シャインマスカット,長野,相対,5.0,768.0,768.0,16200.0,,,3240,,
2026-08-18,多摩NT,デラウェア,山形,相対,2.0,768.0,768.0,1944.0,1620.0,1296.0,972,810,648
